date,label,artist,actual_name,monthly_listeners,url
2026-01-27,HYBE,ILLIT,,16642410.0,
2026-01-27,HYBE,KATSEYE,,37353525.0,
2026-01-27,HYBE,LE SSERAFIM,,17126807.0,
2026-01-27,HYBE,NewJeans,,14775769.0,
2026-01-27,HYBE,SANTOS BRAVOS,,221173.0,
2026-01-27,HYBE,SEVENTEEN,,5301677.0,
2026-01-27,HYBE,TXT,,6349697.0,
2026-01-27,JYP,DAY6,,2400688.0,
2026-01-27,JYP,KickFlip,,629112.0,
2026-01-27,JYP,NEXZ,,391571.0,
2026-01-27,JYP,NMIXX,,3735770.0,
2026-01-27,JYP,Stray Kids,,11456954.0,
2026-01-27,JYP,TWICE,,19151158.0,
2026-01-27,JYP,girlset,,1533930.0,
2026-01-27,SM,EXO,,6246570.0,
2026-01-27,SM,Hearts2Hearts,,3960171.0,
2026-01-27,SM,NCT 127,,2491236.0,
2026-01-27,SM,NCT DREAM,,2661609.0,
2026-01-27,SM,NCT WISH,,1007018.0,
2026-01-27,SM,Red Velvet,,5043465.0,
2026-01-27,SM,SHINee,,2376780.0,
2026-01-27,SM,WayV,,1051905.0,
2026-01-27,SM,aespa,,9740197.0,
2026-01-27,YG,BABYMONSTER,,7817140.0,
2026-01-27,YG,BLACKPINK,,24208076.0,
2026-01-27,YG,TREASURE,,1847889.0,
2026-01-28,BP,JENNIE,,41876804.0,
2026-01-28,BP,JISOO,,8945239.0,
2026-01-28,BP,LISA,,15656461.0,
2026-01-28,BP,ROSE,,33931505.0,
2026-01-28,HYBE,&TEAM,,1575093.0,
2026-01-28,HYBE,BOYNEXTDOOR,,2759935.0,
2026-01-28,HYBE,BTS,,27627789.0,
2026-01-28,HYBE,CORTIS,,8253253.0,
2026-01-28,HYBE,ENHYPEN,,10662521.0,
2026-01-28,HYBE,ILLIT,,16577373.0,
2026-01-28,HYBE,KATSEYE,,37235269.0,
2026-01-28,HYBE,LE SSERAFIM,,17082389.0,
2026-01-28,HYBE,NewJeans,,14734854.0,
2026-01-28,HYBE,SANTOS BRAVOS,,219988.0,
2026-01-28,HYBE,SEVENTEEN,,5296997.0,
2026-01-28,HYBE,TXT,,6349225.0,
2026-01-28,JYP,DAY6,,2404598.0,
2026-01-28,JYP,KickFlip,,635163.0,
2026-01-28,JYP,NEXZ,,392164.0,
2026-01-28,JYP,NMIXX,,3724439.0,
2026-01-28,JYP,Stray Kids,,11420033.0,
2026-01-28,JYP,TWICE,,19027860.0,
2026-01-28,JYP,girlset,,1531594.0,
2026-01-28,SM,EXO,,6253157.0,
2026-01-28,SM,Hearts2Hearts,,3942759.0,
2026-01-28,SM,NCT 127,,2489351.0,
2026-01-28,SM,NCT DREAM,,2657646.0,
2026-01-28,SM,NCT WISH,,1009532.0,
2026-01-28,SM,Red Velvet,,5029993.0,
2026-01-28,SM,SHINee,,2377672.0,
2026-01-28,SM,WayV,,1051674.0,
2026-01-28,SM,aespa,,9721359.0,
2026-01-28,YG,BABYMONSTER,,7799277.0,
2026-01-28,YG,BLACKPINK,,24132669.0,
2026-01-28,YG,TREASURE,,1845141.0,
2026-01-29,BP,JENNIE,,41559124.0,
2026-01-29,BP,JISOO,,8830370.0,
2026-01-29,BP,LISA,,15555474.0,
2026-01-29,BP,ROSE,,32770564.0,
2026-01-29,HYBE,&TEAM,,1570116.0,
2026-01-29,HYBE,BOYNEXTDOOR,,2743583.0,
2026-01-29,HYBE,BTS,,27572138.0,
2026-01-29,HYBE,CORTIS,,8193810.0,
2026-01-29,HYBE,ENHYPEN,,10686933.0,
2026-01-29,HYBE,ILLIT,,16460212.0,
2026-01-29,HYBE,KATSEYE,,36799811.0,
2026-01-29,HYBE,LE SSERAFIM,,17011039.0,
2026-01-29,HYBE,NewJeans,,14644593.0,
2026-01-29,HYBE,SANTOS BRAVOS,,218033.0,
2026-01-29,HYBE,SEVENTEEN,,5282022.0,
2026-01-29,HYBE,TXT,,6339325.0,
2026-01-29,JYP,DAY6,,2402506.0,
2026-01-29,JYP,KickFlip,,638876.0,
2026-01-29,JYP,NEXZ,,390084.0,
2026-01-29,JYP,NMIXX,,3713972.0,
2026-01-29,JYP,Stray Kids,,11374015.0,
2026-01-29,JYP,TWICE,,18896259.0,
2026-01-29,JYP,girlset,,1521864.0,
2026-01-29,SM,EXO,,6241757.0,
2026-01-29,SM,Hearts2Hearts,,3920834.0,
2026-01-29,SM,NCT 127,,2486772.0,
2026-01-29,SM,NCT DREAM,,2653589.0,
2026-01-29,SM,NCT WISH,,1013788.0,
2026-01-29,SM,Red Velvet,,5009367.0,
2026-01-29,SM,SHINee,,2377926.0,
2026-01-29,SM,WayV,,1052461.0,
2026-01-29,SM,aespa,,9686142.0,
2026-01-29,YG,BABYMONSTER,,7777313.0,
2026-01-29,YG,BLACKPINK,,23826240.0,
2026-01-29,YG,TREASURE,,1839288.0,
2026-01-31,BP,JENNIE,,41499903.0,
2026-01-31,BP,JISOO,,8732022.0,
2026-01-31,BP,LISA,,15595164.0,
2026-01-31,BP,ROSE,,31949856.0,
2026-01-31,HYBE,&TEAM,,1566516.0,
2026-01-31,HYBE,BOYNEXTDOOR,,2737417.0,
2026-01-31,HYBE,BTS,,27743479.0,
2026-01-31,HYBE,CORTIS,,8159182.0,
2026-01-31,HYBE,ENHYPEN,,10797519.0,
2026-01-31,HYBE,ILLIT,,16382063.0,
2026-01-31,HYBE,KATSEYE,,36355242.0,
2026-01-31,HYBE,LE SSERAFIM,,16973892.0,
2026-01-31,HYBE,NewJeans,,14534389.0,
2026-01-31,HYBE,SANTOS BRAVOS,,239186.0,
2026-01-31,HYBE,SEVENTEEN,,5286799.0,
2026-01-31,HYBE,TXT,,6356768.0,
2026-01-31,JYP,DAY6,,2390107.0,
2026-01-31,JYP,KickFlip,,656209.0,
2026-01-31,JYP,NEXZ,,389907.0,
2026-01-31,JYP,NMIXX,,3716821.0,
2026-01-31,JYP,Stray Kids,,11358532.0,
2026-01-31,JYP,TWICE,,18817982.0,
2026-01-31,JYP,girlset,,1520070.0,
2026-01-31,SM,EXO,,6269672.0,
2026-01-31,SM,Hearts2Hearts,,3903864.0,
2026-01-31,SM,NCT 127,,2493184.0,
2026-01-31,SM,NCT DREAM,,2661279.0,
2026-01-31,SM,NCT WISH,,1023824.0,
2026-01-31,SM,Red Velvet,,5012953.0,
2026-01-31,SM,SHINee,,2394124.0,
2026-01-31,SM,WayV,,1056819.0,
2026-01-31,SM,aespa,,9664584.0,
2026-01-31,YG,BABYMONSTER,,7765545.0,
2026-01-31,YG,BLACKPINK,,23719993.0,
2026-01-31,YG,TREASURE,,1836757.0,
2026-02-01,BP,JENNIE,,41456904.0,
2026-02-01,BP,JISOO,,8686204.0,
2026-02-01,BP,LISA,,15595197.0,
2026-02-01,BP,ROSE,,31790090.0,
2026-02-01,HYBE,&TEAM,,1563573.0,
2026-02-01,HYBE,BOYNEXTDOOR,,2736562.0,
2026-02-01,HYBE,BTS,,27872005.0,
2026-02-01,HYBE,CORTIS,,8133693.0,
2026-02-01,HYBE,ENHYPEN,,10838768.0,
2026-02-01,HYBE,ILLIT,,16319575.0,
2026-02-01,HYBE,KATSEYE,,36207547.0,
2026-02-01,HYBE,LE SSERAFIM,,16958660.0,
2026-02-01,HYBE,NewJeans,,14495948.0,
2026-02-01,HYBE,SANTOS BRAVOS,,254097.0,
2026-02-01,HYBE,SEVENTEEN,,5283545.0,
2026-02-01,HYBE,TXT,,6360445.0,
2026-02-01,JYP,DAY6,,2383558.0,
2026-02-01,JYP,KickFlip,,659571.0,
2026-02-01,JYP,NEXZ,,389266.0,
2026-02-01,JYP,NMIXX,,3708726.0,
2026-02-01,JYP,Stray Kids,,11363134.0,
2026-02-01,JYP,TWICE,,18778835.0,
2026-02-01,JYP,girlset,,1514584.0,
2026-02-01,SM,EXO,,6284894.0,
2026-02-01,SM,Hearts2Hearts,,3893628.0,
2026-02-01,SM,NCT 127,,2496341.0,
2026-02-01,SM,NCT DREAM,,2657400.0,
2026-02-01,SM,NCT WISH,,1029541.0,
2026-02-01,SM,Red Velvet,,5018916.0,
2026-02-01,SM,SHINee,,2393924.0,
2026-02-01,SM,WayV,,1057137.0,
2026-02-01,SM,aespa,,9635884.0,
2026-02-01,YG,BABYMONSTER,,7750687.0,
2026-02-01,YG,BLACKPINK,,23682277.0,
2026-02-01,YG,TREASURE,,1833982.0,
2026-02-02,BP,JENNIE,,41556422.0,
2026-02-02,BP,JISOO,,8619219.0,
2026-02-02,BP,LISA,,15560338.0,
2026-02-02,BP,ROSE,,31728282.0,
2026-02-02,HYBE,&TEAM,,1553332.0,
2026-02-02,HYBE,BOYNEXTDOOR,,2726732.0,
2026-02-02,HYBE,BTS,,27908444.0,
2026-02-02,HYBE,CORTIS,,8087910.0,
2026-02-02,HYBE,ENHYPEN,,10858821.0,
2026-02-02,HYBE,ILLIT,,16251527.0,
2026-02-02,HYBE,Jungkook,,16783376.0,
2026-02-02,HYBE,KATSEYE,,36084217.0,
2026-02-02,HYBE,LE SSERAFIM,,16905707.0,
2026-02-02,HYBE,NewJeans,,14478103.0,
2026-02-02,HYBE,SANTOS BRAVOS,,265694.0,
2026-02-02,HYBE,SEVENTEEN,,5276169.0,
2026-02-02,HYBE,TXT,,6358869.0,
2026-02-02,JYP,DAY6,,2385093.0,
2026-02-02,JYP,KickFlip,,663358.0,
2026-02-02,JYP,NEXZ,,387286.0,
2026-02-02,JYP,NMIXX,,3702759.0,
2026-02-02,JYP,Stray Kids,,11340908.0,
2026-02-02,JYP,TWICE,,18757940.0,
2026-02-02,JYP,girlset,,1505811.0,
2026-02-02,SM,EXO,,6293338.0,
2026-02-02,SM,Hearts2Hearts,,3882721.0,
2026-02-02,SM,NCT 127,,2500852.0,
2026-02-02,SM,NCT DREAM,,2653304.0,
2026-02-02,SM,NCT WISH,,1032876.0,
2026-02-02,SM,RIIZE,,2733920.0,
2026-02-02,SM,Red Velvet,,5053230.0,
2026-02-02,SM,SHINee,,2398315.0,
2026-02-02,SM,WayV,,1058637.0,
2026-02-02,SM,aespa,,9613640.0,
2026-02-02,YG,BABYMONSTER,,7724536.0,
2026-02-02,YG,BLACKPINK,,23607546.0,
2026-02-02,YG,TREASURE,,1831426.0,
2026-02-03,BP,JENNIE,,41535303.0,
2026-02-03,BP,JISOO,,8552849.0,
2026-02-03,BP,LISA,,15528803.0,
2026-02-03,BP,ROSE,,31642225.0,
2026-02-03,HYBE,&TEAM,,1542235.0,
2026-02-03,HYBE,BOYNEXTDOOR,,2716581.0,
2026-02-03,HYBE,BTS,,27883099.0,
2026-02-03,HYBE,CORTIS,,8050732.0,
2026-02-03,HYBE,ENHYPEN,,10868841.0,
2026-02-03,HYBE,ILLIT,,16157367.0,
2026-02-03,HYBE,KATSEYE,,36111000.0,
2026-02-03,HYBE,LE SSERAFIM,,16840670.0,
2026-02-03,HYBE,NewJeans,,14435694.0,
2026-02-03,HYBE,SANTOS BRAVOS,,276586.0,
2026-02-03,HYBE,SEVENTEEN,,5269267.0,
2026-02-03,HYBE,TXT,,6346440.0,
2026-02-03,JYP,DAY6,,2384045.0,
2026-02-03,JYP,KickFlip,,665887.0,
2026-02-03,JYP,NEXZ,,386053.0,
2026-02-03,JYP,NMIXX,,3688227.0,
2026-02-03,JYP,Stray Kids,,11309901.0,
2026-02-03,JYP,TWICE,,18700439.0,
2026-02-03,JYP,girlset,,1497347.0,
2026-02-03,SM,EXO,,6300995.0,
2026-02-03,SM,Hearts2Hearts,,3873946.0,
2026-02-03,SM,NCT 127,,2500994.0,
2026-02-03,SM,NCT DREAM,,2648575.0,
2026-02-03,SM,NCT WISH,,1035484.0,
2026-02-03,SM,Red Velvet,,5063495.0,
2026-02-03,SM,SHINee,,2412340.0,
2026-02-03,SM,WayV,,1059416.0,
2026-02-03,SM,aespa,,9591528.0,
2026-02-03,YG,BABYMONSTER,,7699229.0,
2026-02-03,YG,BLACKPINK,,23540911.0,
2026-02-03,YG,TREASURE,,1828365.0,
2026-02-04,BP,JENNIE,,41512262.0,
2026-02-04,BP,JISOO,,8491817.0,
2026-02-04,BP,LISA,,15517139.0,
2026-02-04,BP,ROSE,,31648754.0,
2026-02-04,HYBE,&TEAM,,1535112.0,
2026-02-04,HYBE,BOYNEXTDOOR,,2705685.0,
2026-02-04,HYBE,BTS,,27902154.0,
2026-02-04,HYBE,CORTIS,,8013640.0,
2026-02-04,HYBE,ENHYPEN,,10894236.0,
2026-02-04,HYBE,ILLIT,,16076955.0,
2026-02-04,HYBE,KATSEYE,,36030623.0,
2026-02-04,HYBE,LE SSERAFIM,,16772245.0,
2026-02-04,HYBE,NewJeans,,14369881.0,
2026-02-04,HYBE,SANTOS BRAVOS,,288460.0,
2026-02-04,HYBE,SEVENTEEN,,5259949.0,
2026-02-04,HYBE,TXT,,6341738.0,
2026-02-04,JYP,DAY6,,2379709.0,
2026-02-04,JYP,KickFlip,,668811.0,
2026-02-04,JYP,NEXZ,,385438.0,
2026-02-04,JYP,NMIXX,,3673656.0,
2026-02-04,JYP,Stray Kids,,11282558.0,
2026-02-04,JYP,TWICE,,18646467.0,
2026-02-04,JYP,girlset,,1489226.0,
2026-02-04,SM,EXO,,6311611.0,
2026-02-04,SM,Hearts2Hearts,,3856888.0,
2026-02-04,SM,NCT 127,,2497878.0,
2026-02-04,SM,NCT DREAM,,2643591.0,
2026-02-04,SM,NCT WISH,,1038368.0,
2026-02-04,SM,Red Velvet,,5073162.0,
2026-02-04,SM,SHINee,,2428015.0,
2026-02-04,SM,WayV,,1059687.0,
2026-02-04,SM,aespa,,9572610.0,
2026-02-04,YG,BABYMONSTER,,7674731.0,
2026-02-04,YG,BLACKPINK,,23465188.0,
2026-02-04,YG,TREASURE,,1822638.0,
2026-02-05,BP,JENNIE,,41481269.0,
2026-02-05,BP,JISOO,,8413971.0,
2026-02-05,BP,LISA,,15507472.0,
2026-02-05,BP,ROSE,,31650932.0,
2026-02-05,HYBE,&TEAM,,1527534.0,
2026-02-05,HYBE,BOYNEXTDOOR,,2696792.0,
2026-02-05,HYBE,BTS,,27928641.0,
2026-02-05,HYBE,CORTIS,,7972946.0,
2026-02-05,HYBE,ENHYPEN,,10913218.0,
2026-02-05,HYBE,ILLIT,,15984717.0,
2026-02-05,HYBE,KATSEYE,,35846399.0,
2026-02-05,HYBE,LE SSERAFIM,,16692581.0,
2026-02-05,HYBE,NewJeans,,14314338.0,
2026-02-05,HYBE,SANTOS BRAVOS,,303035.0,
2026-02-05,HYBE,SEVENTEEN,,5251714.0,
2026-02-05,HYBE,TXT,,6346047.0,
2026-02-05,JYP,DAY6,,2377657.0,
2026-02-05,JYP,KickFlip,,670812.0,
2026-02-05,JYP,NEXZ,,382869.0,
2026-02-05,JYP,NMIXX,,3657675.0,
2026-02-05,JYP,Stray Kids,,11269870.0,
2026-02-05,JYP,TWICE,,18603362.0,
2026-02-05,JYP,girlset,,1476198.0,
2026-02-05,SM,EXO,,6331682.0,
2026-02-05,SM,Hearts2Hearts,,3842649.0,
2026-02-05,SM,NCT 127,,2502898.0,
2026-02-05,SM,NCT DREAM,,2638028.0,
2026-02-05,SM,NCT WISH,,1042336.0,
2026-02-05,SM,Red Velvet,,5092869.0,
2026-02-05,SM,SHINee,,2435189.0,
2026-02-05,SM,WayV,,1062134.0,
2026-02-05,SM,aespa,,9567626.0,
2026-02-05,YG,BABYMONSTER,,7654044.0,
2026-02-05,YG,BLACKPINK,,23404712.0,
2026-02-05,YG,TREASURE,,1819726.0,
2026-02-06,BP,JENNIE,,41428997.0,
2026-02-06,BP,JISOO,,8315701.0,
2026-02-06,BP,LISA,,15484145.0,
2026-02-06,BP,ROSE,,31671742.0,
2026-02-06,HYBE,&TEAM,,1519168.0,
2026-02-06,HYBE,BOYNEXTDOOR,,2686931.0,
2026-02-06,HYBE,BTS,,27921647.0,
2026-02-06,HYBE,CORTIS,,7928729.0,
2026-02-06,HYBE,ENHYPEN,,10929388.0,
2026-02-06,HYBE,ILLIT,,15883665.0,
2026-02-06,HYBE,KATSEYE,,35691777.0,
2026-02-06,HYBE,LE SSERAFIM,,16624821.0,
2026-02-06,HYBE,NewJeans,,14272471.0,
2026-02-06,HYBE,SANTOS BRAVOS,,315129.0,
2026-02-06,HYBE,SEVENTEEN,,5243179.0,
2026-02-06,HYBE,TXT,,6345675.0,
2026-02-06,JYP,DAY6,,2373743.0,
2026-02-06,JYP,KickFlip,,672177.0,
2026-02-06,JYP,NEXZ,,380687.0,
2026-02-06,JYP,NMIXX,,3647167.0,
2026-02-06,JYP,Stray Kids,,11256498.0,
2026-02-06,JYP,TWICE,,18546034.0,
2026-02-06,JYP,girlset,,1463596.0,
2026-02-06,SM,EXO,,6351103.0,
2026-02-06,SM,Hearts2Hearts,,3826272.0,
2026-02-06,SM,NCT 127,,2507208.0,
2026-02-06,SM,NCT DREAM,,2628707.0,
2026-02-06,SM,NCT WISH,,1043150.0,
2026-02-06,SM,Red Velvet,,5119649.0,
2026-02-06,SM,SHINee,,2444410.0,
2026-02-06,SM,WayV,,1062285.0,
2026-02-06,SM,aespa,,9551478.0,
2026-02-06,YG,BABYMONSTER,,7634198.0,
2026-02-06,YG,BLACKPINK,,23342624.0,
2026-02-06,YG,TREASURE,,1816769.0,
2026-02-07,BP,JENNIE,,41988064.0,
2026-02-07,BP,JISOO,,8259311.0,
2026-02-07,BP,LISA,,15469529.0,
2026-02-07,BP,ROSE,,31621859.0,
2026-02-07,HYBE,&TEAM,,1518925.0,
2026-02-07,HYBE,BOYNEXTDOOR,,2677815.0,
2026-02-07,HYBE,BTS,,27942825.0,
2026-02-07,HYBE,CORTIS,,7885065.0,
2026-02-07,HYBE,ENHYPEN,,10949151.0,
2026-02-07,HYBE,ILLIT,,15805516.0,
2026-02-07,HYBE,KATSEYE,,35563076.0,
2026-02-07,HYBE,LE SSERAFIM,,16549871.0,
2026-02-07,HYBE,NewJeans,,14227795.0,
2026-02-07,HYBE,SANTOS BRAVOS,,325961.0,
2026-02-07,HYBE,SEVENTEEN,,5233434.0,
2026-02-07,HYBE,TXT,,6347734.0,
2026-02-07,JYP,DAY6,,2370272.0,
2026-02-07,JYP,KickFlip,,674549.0,
2026-02-07,JYP,NEXZ,,383987.0,
2026-02-07,JYP,NMIXX,,3638443.0,
2026-02-07,JYP,Stray Kids,,11250640.0,
2026-02-07,JYP,TWICE,,18497004.0,
2026-02-07,JYP,girlset,,1454662.0,
2026-02-07,SM,EXO,,6367175.0,
2026-02-07,SM,Hearts2Hearts,,3816750.0,
2026-02-07,SM,NCT 127,,2505911.0,
2026-02-07,SM,NCT DREAM,,2621980.0,
2026-02-07,SM,NCT WISH,,1045859.0,
2026-02-07,SM,Red Velvet,,5132508.0,
2026-02-07,SM,SHINee,,2455747.0,
2026-02-07,SM,WayV,,1063092.0,
2026-02-07,SM,aespa,,9532612.0,
2026-02-07,YG,BABYMONSTER,,7633645.0,
2026-02-07,YG,BLACKPINK,,23322680.0,
2026-02-07,YG,TREASURE,,1813666.0,
2026-02-08,BP,JENNIE,,42171268.0,
2026-02-08,BP,JISOO,,8204055.0,
2026-02-08,BP,LISA,,15435786.0,
2026-02-08,BP,ROSE,,31562552.0,
2026-02-08,HYBE,&TEAM,,1515178.0,
2026-02-08,HYBE,BOYNEXTDOOR,,2671491.0,
2026-02-08,HYBE,BTS,,27974094.0,
2026-02-08,HYBE,CORTIS,,7844899.0,
2026-02-08,HYBE,ENHYPEN,,10969227.0,
2026-02-08,HYBE,ILLIT,,15736903.0,
2026-02-08,HYBE,KATSEYE,,35424142.0,
2026-02-08,HYBE,LE SSERAFIM,,16485505.0,
2026-02-08,HYBE,NewJeans,,14172236.0,
2026-02-08,HYBE,SANTOS BRAVOS,,335584.0,
2026-02-08,HYBE,SEVENTEEN,,5225797.0,
2026-02-08,HYBE,TXT,,6348521.0,
2026-02-08,JYP,DAY6,,2362923.0,
2026-02-08,JYP,KickFlip,,677574.0,
2026-02-08,JYP,NEXZ,,385101.0,
2026-02-08,JYP,NMIXX,,3630650.0,
2026-02-08,JYP,Stray Kids,,11253828.0,
2026-02-08,JYP,TWICE,,18440953.0,
2026-02-08,JYP,girlset,,1445558.0,
2026-02-08,SM,EXO,,6383361.0,
2026-02-08,SM,Hearts2Hearts,,3802711.0,
2026-02-08,SM,NCT 127,,2506206.0,
2026-02-08,SM,NCT DREAM,,2616049.0,
2026-02-08,SM,NCT WISH,,1048202.0,
2026-02-08,SM,Red Velvet,,5148208.0,
2026-02-08,SM,SHINee,,2467891.0,
2026-02-08,SM,WayV,,1064247.0,
2026-02-08,SM,aespa,,9529337.0,
2026-02-08,YG,BABYMONSTER,,7624899.0,
2026-02-08,YG,BLACKPINK,,23270771.0,
2026-02-08,YG,TREASURE,,1808920.0,
2026-02-09,BP,JENNIE,,42238656.0,
2026-02-09,BP,JISOO,,8146594.0,
2026-02-09,BP,LISA,,15396076.0,
2026-02-09,BP,ROSE,,31551178.0,
2026-02-09,HYBE,&TEAM,,1510290.0,
2026-02-09,HYBE,BOYNEXTDOOR,,2665555.0,
2026-02-09,HYBE,BTS,,27969493.0,
2026-02-09,HYBE,CORTIS,,7801376.0,
2026-02-09,HYBE,ENHYPEN,,10975444.0,
2026-02-09,HYBE,ILLIT,,15687378.0,
2026-02-09,HYBE,Jungkook,,16665435.0,
2026-02-09,HYBE,KATSEYE,,35314230.0,
2026-02-09,HYBE,LE SSERAFIM,,16419397.0,
2026-02-09,HYBE,NewJeans,,14124092.0,
2026-02-09,HYBE,SANTOS BRAVOS,,345096.0,
2026-02-09,HYBE,SEVENTEEN,,5218482.0,
2026-02-09,HYBE,TXT,,6341760.0,
2026-02-09,JYP,DAY6,,2354925.0,
2026-02-09,JYP,KickFlip,,680434.0,
2026-02-09,JYP,NEXZ,,385819.0,
2026-02-09,JYP,NMIXX,,3617480.0,
2026-02-09,JYP,Stray Kids,,11244220.0,
2026-02-09,JYP,TWICE,,18373631.0,
2026-02-09,JYP,girlset,,1436490.0,
2026-02-09,SM,EXO,,6396874.0,
2026-02-09,SM,Hearts2Hearts,,3791508.0,
2026-02-09,SM,NCT 127,,2507607.0,
2026-02-09,SM,NCT DREAM,,2609507.0,
2026-02-09,SM,NCT WISH,,1052067.0,
2026-02-09,SM,RIIZE,,2672612.0,
2026-02-09,SM,Red Velvet,,5160964.0,
2026-02-09,SM,SHINee,,2478624.0,
2026-02-09,SM,WayV,,1062920.0,
2026-02-09,SM,aespa,,9523509.0,
2026-02-09,YG,BABYMONSTER,,7618415.0,
2026-02-09,YG,BLACKPINK,,23203912.0,
2026-02-09,YG,TREASURE,,1805961.0,
2026-02-10,BP,JENNIE,,42307346.0,
2026-02-10,BP,JISOO,,8074670.0,
2026-02-10,BP,LISA,,15342638.0,
2026-02-10,BP,ROSE,,31477405.0,
2026-02-10,HYBE,&TEAM,,1507008.0,
2026-02-10,HYBE,BOYNEXTDOOR,,2661254.0,
2026-02-10,HYBE,BTS,,27962811.0,
2026-02-10,HYBE,CORTIS,,7753376.0,
2026-02-10,HYBE,ENHYPEN,,10981196.0,
2026-02-10,HYBE,ILLIT,,15620651.0,
2026-02-10,HYBE,KATSEYE,,35236636.0,
2026-02-10,HYBE,LE SSERAFIM,,16352896.0,
2026-02-10,HYBE,NewJeans,,14063515.0,
2026-02-10,HYBE,SANTOS BRAVOS,,357553.0,
2026-02-10,HYBE,SEVENTEEN,,5207194.0,
2026-02-10,HYBE,TXT,,6329250.0,
2026-02-10,JYP,DAY6,,2349964.0,
2026-02-10,JYP,KickFlip,,682608.0,
2026-02-10,JYP,NEXZ,,385405.0,
2026-02-10,JYP,NMIXX,,3602577.0,
2026-02-10,JYP,Stray Kids,,11247595.0,
2026-02-10,JYP,TWICE,,18312328.0,
2026-02-10,JYP,girlset,,1425278.0,
2026-02-10,SM,EXO,,6402724.0,
2026-02-10,SM,Hearts2Hearts,,3779145.0,
2026-02-10,SM,NCT 127,,2506221.0,
2026-02-10,SM,NCT DREAM,,2600393.0,
2026-02-10,SM,NCT WISH,,1052397.0,
2026-02-10,SM,Red Velvet,,5163134.0,
2026-02-10,SM,SHINee,,2487000.0,
2026-02-10,SM,WayV,,1062859.0,
2026-02-10,SM,aespa,,9508361.0,
2026-02-10,YG,BABYMONSTER,,7611052.0,
2026-02-10,YG,BLACKPINK,,23141134.0,
2026-02-10,YG,TREASURE,,1801315.0,
2026-02-11,BP,JENNIE,,42538270.0,
2026-02-11,BP,JISOO,,8013020.0,
2026-02-11,BP,LISA,,15287631.0,
2026-02-11,BP,ROSE,,31440186.0,
2026-02-11,HYBE,&TEAM,,1502358.0,
2026-02-11,HYBE,BOYNEXTDOOR,,2658422.0,
2026-02-11,HYBE,BTS,,27883579.0,
2026-02-11,HYBE,CORTIS,,7703724.0,
2026-02-11,HYBE,ENHYPEN,,11040553.0,
2026-02-11,HYBE,ILLIT,,15541432.0,
2026-02-11,HYBE,KATSEYE,,35126579.0,
2026-02-11,HYBE,LE SSERAFIM,,16278687.0,
2026-02-11,HYBE,NewJeans,,13995828.0,
2026-02-11,HYBE,SANTOS BRAVOS,,372048.0,
2026-02-11,HYBE,SEVENTEEN,,5202993.0,
2026-02-11,HYBE,TXT,,6326311.0,
2026-02-11,JYP,DAY6,,2348182.0,
2026-02-11,JYP,KickFlip,,684385.0,
2026-02-11,JYP,NEXZ,,383914.0,
2026-02-11,JYP,NMIXX,,3595085.0,
2026-02-11,JYP,Stray Kids,,11252431.0,
2026-02-11,JYP,TWICE,,18254405.0,
2026-02-11,JYP,girlset,,1422275.0,
2026-02-11,SM,EXO,,6402932.0,
2026-02-11,SM,Hearts2Hearts,,3774928.0,
2026-02-11,SM,NCT 127,,2503273,
2026-02-11,SM,NCT DREAM,,2595911.0,
2026-02-11,SM,NCT WISH,,1053677.0,
2026-02-11,SM,Red Velvet,,5173601.0,
2026-02-11,SM,SHINee,,2494054.0,
2026-02-11,SM,WayV,,1061902.0,
2026-02-11,SM,aespa,,9500096.0,
2026-02-11,YG,BABYMONSTER,,7596092.0,
2026-02-11,YG,BLACKPINK,,23103728.0,
2026-02-11,YG,TREASURE,,1798089.0,
2026-02-12,BP,JENNIE,,42683288.0,
2026-02-12,BP,JISOO,,7966250.0,
2026-02-12,BP,LISA,,15243864.0,
2026-02-12,BP,ROSE,,31319446.0,
2026-02-12,HYBE,&TEAM,,1496618.0,
2026-02-12,HYBE,BOYNEXTDOOR,,2653375.0,
2026-02-12,HYBE,BTS,,27780928.0,
2026-02-12,HYBE,CORTIS,,7660723.0,
2026-02-12,HYBE,ENHYPEN,,11065426.0,
2026-02-12,HYBE,ILLIT,,15488492.0,
2026-02-12,HYBE,KATSEYE,,34979122.0,
2026-02-12,HYBE,LE SSERAFIM,,16215347.0,
2026-02-12,HYBE,NewJeans,,13951409.0,
2026-02-12,HYBE,SANTOS BRAVOS,,386173.0,
2026-02-12,HYBE,SEVENTEEN,,5195629.0,
2026-02-12,HYBE,TXT,,6319119.0,
2026-02-12,JYP,DAY6,,2344553.0,
2026-02-12,JYP,KickFlip,,684581.0,
2026-02-12,JYP,NEXZ,,383053.0,
2026-02-12,JYP,NMIXX,,3585763.0,
2026-02-12,JYP,Stray Kids,,11240220.0,
2026-02-12,JYP,TWICE,,18193438.0,
2026-02-12,JYP,girlset,,1415910.0,
2026-02-12,SM,EXO,,6399950.0,
2026-02-12,SM,Hearts2Hearts,,3774112.0,
2026-02-12,SM,NCT 127,,2500325.0,
2026-02-12,SM,NCT DREAM,,2589157.0,
2026-02-12,SM,NCT WISH,,1052054.0,
2026-02-12,SM,Red Velvet,,5175922.0,
2026-02-12,SM,SHINee,,2503244.0,
2026-02-12,SM,WayV,,1061164.0,
2026-02-12,SM,aespa,,9500381.0,
